store_id,timezone_str
2.49208E+18,America/Denver
4.34159E+17,America/Denver
4.34159E+17,America/Denver
4.34159E+17,America/Denver
4.34159E+17,America/Denver
4.34159E+17,America/Denver
4.34159E+17,America/Denver
4.34159E+17,America/Denver
1.72004E+18,America/Denver
1.72004E+18,America/Denver
1.72004E+18,America/Denver
1.72004E+18,America/Denver
1.72004E+18,America/Denver
1.72004E+18,America/Denver
1.72004E+18,America/Denver
3.11003E+18,America/Denver
3.11003E+18,America/Denver
3.11003E+18,America/Denver
3.11003E+18,America/Denver
2.0427E+18,America/Denver
2.0427E+18,America/Denver
2.0427E+18,America/Denver
2.0427E+18,America/Denver
2.0427E+18,America/Denver
2.0427E+18,America/Denver
3.99285E+18,America/Denver
3.99285E+18,America/Denver
3.99285E+18,America/Denver
3.99285E+18,America/Denver
3.99285E+18,America/Denver
2.91256E+18,America/Denver
2.91256E+18,America/Denver
2.91256E+18,America/Denver
2.91256E+18,America/Denver
2.91256E+18,America/Denver
4.70629E+18,America/Denver
1.14552E+17,America/Denver
1.14552E+17,America/Denver
2.71265E+18,America/Denver
8.47576E+18,America/Denver
8.47576E+18,America/Denver
8.47576E+18,America/Denver
8.47576E+18,America/Denver
8.47576E+18,America/Denver
8.47576E+18,America/Denver
4.78187E+18,America/Denver
4.78187E+18,America/Denver
4.78187E+18,America/Denver
4.78187E+18,America/Denver
4.78187E+18,America/Denver
4.78187E+18,America/Denver
4.78187E+18,America/Denver
2.44738E+18,America/Denver
2.44738E+18,America/Denver
2.44738E+18,America/Denver
2.44738E+18,America/Denver
2.44738E+18,America/Denver
2.44738E+18,America/Denver
2.44738E+18,America/Denver
9.56668E+17,America/Denver
9.56668E+17,America/Denver
9.56668E+17,America/Denver
9.56668E+17,America/Denver
9.56668E+17,America/Denver
9.56668E+17,America/Denver
7.34934E+17,America/Denver
7.34934E+17,America/Denver
7.34934E+17,America/Denver
7.34934E+17,America/Denver
7.34934E+17,America/Denver
7.34934E+17,America/Denver
7.34934E+17,America/Denver
4.40453E+17,America/Denver
4.40453E+17,America/Denver
2.37894E+18,America/Denver
5.11109E+18,America/Denver
1.62096E+18,America/Denver
1.62096E+18,America/Denver
3.03651E+16,America/Denver
3.03651E+16,America/Denver
3.03651E+16,America/Denver
3.03651E+16,America/Denver
3.03651E+16,America/Denver
3.03651E+16,America/Denver
3.03651E+16,America/Denver
8.44216E+18,America/Denver
8.44216E+18,America/Denver
8.44216E+18,America/Denver
8.44216E+18,America/Denver
8.44216E+18,America/Denver
8.44216E+18,America/Denver
8.44216E+18,America/Denver
3.42793E+18,America/Denver
3.42793E+18,America/Denver
7.69072E+18,America/Denver
4.05914E+18,America/Denver
4.05914E+18,America/Denver
4.05914E+18,America/Denver
4.05914E+18,America/Denver
4.05914E+18,America/Denver
4.05914E+18,America/Denver
4.05914E+18,America/Denver
2.8489E+18,America/Denver
2.8489E+18,America/Denver
5.36448E+18,America/Denver
1.04804E+18,America/Denver
1.04804E+18,America/Denver
1.04804E+18,America/Denver
1.04804E+18,America/Denver
1.04804E+18,America/Denver
1.04804E+18,America/Denver
1.04804E+18,America/Denver
6.93811E+18,America/Denver
6.45317E+18,America/Denver
6.45317E+18,America/Denver
6.45317E+18,America/Denver
6.45317E+18,America/Denver
6.45317E+18,America/Denver
6.45317E+18,America/Denver
6.45317E+18,America/Denver
7.73417E+18,America/Denver
7.73417E+18,America/Denver
7.66933E+17,America/Denver
4.13206E+18,America/Denver
7.37598E+18,America/Denver
7.37598E+18,America/Denver
7.37598E+18,America/Denver
7.37598E+18,America/Denver
7.46628E+18,America/Denver
7.46628E+18,America/Denver
7.46628E+18,America/Denver
7.46628E+18,America/Denver
7.46628E+18,America/Denver
4.46154E+18,America/Denver
4.46154E+18,America/Denver
4.46154E+18,America/Denver
4.46154E+18,America/Denver
4.46154E+18,America/Denver
5.73339E+18,America/Denver
5.73339E+18,America/Denver
5.73339E+18,America/Denver
5.73339E+18,America/Denver
5.73339E+18,America/Denver
2.27457E+18,America/Denver
2.27457E+18,America/Denver
2.27457E+18,America/Denver
2.27457E+18,America/Denver
2.27457E+18,America/Denver
4.68176E+18,America/Denver
4.68176E+18,America/Denver
4.68176E+18,America/Denver
4.68176E+18,America/Denver
4.68176E+18,America/Denver
4.68176E+18,America/Denver
4.68176E+18,America/Denver
4.76497E+18,America/Denver
4.76497E+18,America/Denver
4.76497E+18,America/Denver
4.76497E+18,America/Denver
4.76497E+18,America/Denver
4.76497E+18,America/Denver
2.79771E+18,America/Denver
2.79771E+18,America/Denver
2.79771E+18,America/Denver
2.79771E+18,America/Denver
2.79771E+18,America/Denver
2.79771E+18,America/Denver
3.41257E+18,America/Denver
3.41257E+18,America/Denver
3.41257E+18,America/Denver
3.41257E+18,America/Denver
3.41257E+18,America/Denver
3.41257E+18,America/Denver
3.41257E+18,America/Denver
2.75628E+18,America/Denver
2.75628E+18,America/Denver
2.75628E+18,America/Denver
2.75628E+18,America/Denver
2.75628E+18,America/Denver
2.75628E+18,America/Denver
4.6824E+18,America/Denver
7.40046E+18,America/Denver
7.40046E+18,America/Denver
7.40046E+18,America/Denver
7.40046E+18,America/Denver
7.40046E+18,America/Denver
7.40046E+18,America/Denver
7.40046E+18,America/Denver
1.08676E+18,America/Denver
1.08676E+18,America/Denver
1.08676E+18,America/Denver
1.08676E+18,America/Denver
1.08676E+18,America/Denver
1.08676E+18,America/Denver
1.08676E+18,America/Denver
6.87506E+18,America/Denver
6.87506E+18,America/Denver
6.87506E+18,America/Denver
6.87506E+18,America/Denver
6.87506E+18,America/Denver
6.87506E+18,America/Denver
6.87506E+18,America/Denver
2.69036E+18,America/Denver
2.69036E+18,America/Denver
2.69036E+18,America/Denver
2.69036E+18,America/Denver
2.69036E+18,America/Denver
2.69036E+18,America/Denver
2.69036E+18,America/Denver
2.62945E+18,America/Denver
2.62945E+18,America/Denver
2.62945E+18,America/Denver
2.62945E+18,America/Denver
4.84152E+18,America/Denver
4.84152E+18,America/Denver
4.84152E+18,America/Denver
4.84152E+18,America/Denver
4.84152E+18,America/Denver
4.84152E+18,America/Denver
4.84152E+18,America/Denver
1.99688E+18,America/Denver
3.64107E+18,America/Denver
3.64107E+18,America/Denver
3.64107E+18,America/Denver
3.64107E+18,America/Denver
3.64107E+18,America/Denver
3.29701E+18,America/Denver
3.29701E+18,America/Denver
3.29701E+18,America/Denver
3.29701E+18,America/Denver
3.29701E+18,America/Denver
3.29701E+18,America/Denver
3.29701E+18,America/Denver
7.03884E+18,America/Denver
7.03884E+18,America/Denver
7.03884E+18,America/Denver
7.03884E+18,America/Denver
7.03884E+18,America/Denver
7.03884E+18,America/Denver
7.03884E+18,America/Denver
6.99163E+18,America/Denver
6.99163E+18,America/Denver
6.99163E+18,America/Denver
6.99163E+18,America/Denver
6.99163E+18,America/Denver
6.99163E+18,America/Denver
4.54558E+18,America/Denver
4.54558E+18,America/Denver
7.01203E+18,America/Denver
6.4153E+18,America/Denver
6.4153E+18,America/Denver
6.4153E+18,America/Denver
6.4153E+18,America/Denver
6.4153E+18,America/Denver
6.4153E+18,America/Denver
6.4153E+18,America/Denver
5.19555E+18,America/Denver
5.19555E+18,America/Denver
3.69927E+18,America/Denver
3.69927E+18,America/Denver
3.69927E+18,America/Denver
3.69927E+18,America/Denver
3.69927E+18,America/Denver
3.69927E+18,America/Denver
3.69927E+18,America/Denver
4.26758E+18,America/Denver
4.26758E+18,America/Denver
4.26758E+18,America/Denver
4.26758E+18,America/Denver
4.26758E+18,America/Denver
4.26758E+18,America/Denver
7.06207E+17,America/Denver
7.06207E+17,America/Denver
7.06207E+17,America/Denver
7.06207E+17,America/Denver
7.06207E+17,America/Denver
7.06207E+17,America/Denver
7.98689E+18,America/Denver
7.98689E+18,America/Denver
7.98689E+18,America/Denver
7.98689E+18,America/Denver
1.68621E+18,America/Denver
1.68621E+18,America/Denver
1.68621E+18,America/Denver
7.011E+18,America/Denver
7.011E+18,America/Denver
7.011E+18,America/Denver
7.011E+18,America/Denver
7.011E+18,America/Denver
3.57872E+18,America/Denver
3.57872E+18,America/Denver
3.57872E+18,America/Denver
3.57872E+18,America/Denver
3.57872E+18,America/Denver
3.57872E+18,America/Denver
3.57872E+18,America/Denver
1.74848E+18,America/Denver
4.00257E+18,America/Denver
4.00257E+18,America/Denver
4.00257E+18,America/Denver
4.00257E+18,America/Denver
4.00257E+18,America/Denver
4.00257E+18,America/Denver
4.00257E+18,America/Denver
3.63286E+18,America/Denver
3.63286E+18,America/Denver
3.63286E+18,America/Denver
3.63286E+18,America/Denver
3.63286E+18,America/Denver
3.63286E+18,America/Denver
3.63286E+18,America/Denver
6.04754E+18,America/Denver
6.04754E+18,America/Denver
6.04754E+18,America/Denver
6.04754E+18,America/Denver
4.8012E+18,America/Denver
4.8012E+18,America/Denver
4.8012E+18,America/Denver
4.8012E+18,America/Denver
4.8012E+18,America/Denver
4.8012E+18,America/Denver
4.8012E+18,America/Denver
5.4816E+18,America/Denver
5.4816E+18,America/Denver
5.4816E+18,America/Denver
5.4816E+18,America/Denver
5.4816E+18,America/Denver
5.4816E+18,America/Denver
3.16815E+18,America/Denver
4.32986E+18,America/Denver
4.32986E+18,America/Denver
4.32986E+18,America/Denver
4.32986E+18,America/Denver
4.32986E+18,America/Denver
8.42392E+18,America/Denver
8.42392E+18,America/Denver
8.42392E+18,America/Denver
8.42392E+18,America/Denver
1.08259E+17,America/Denver
1.08259E+17,America/Denver
6.81585E+18,America/Denver
2.09379E+18,America/Denver
6.98302E+18,America/Denver
6.98302E+18,America/Denver
6.98302E+18,America/Denver
6.98302E+18,America/Denver
6.51864E+18,America/Denver
6.51864E+18,America/Denver
8.14882E+18,America/Denver
8.14882E+18,America/Denver
8.14882E+18,America/Denver
8.14882E+18,America/Denver
8.14882E+18,America/Denver
4.91463E+18,America/Denver
4.91463E+18,America/Denver
4.46361E+18,America/Denver
4.46361E+18,America/Denver
4.46361E+18,America/Denver
4.46361E+18,America/Denver
4.46361E+18,America/Denver
7.21195E+18,America/Denver
7.21195E+18,America/Denver
7.21195E+18,America/Denver
7.21195E+18,America/Denver
7.21195E+18,America/Denver
7.21195E+18,America/Denver
8.65697E+18,America/Denver
8.65697E+18,America/Denver
8.65697E+18,America/Denver
8.65697E+18,America/Denver
8.65697E+18,America/Denver
8.65697E+18,America/Denver
8.65697E+18,America/Denver
5.47435E+18,America/Denver
5.47435E+18,America/Denver
5.47435E+18,America/Denver
5.47435E+18,America/Denver
5.47435E+18,America/Denver
5.47435E+18,America/Denver
5.47435E+18,America/Denver
3.00434E+18,America/Denver
3.00434E+18,America/Denver
3.00434E+18,America/Denver
3.00434E+18,America/Denver
3.00434E+18,America/Denver
7.34323E+17,America/Denver
7.34323E+17,America/Denver
7.34323E+17,America/Denver
7.34323E+17,America/Denver
7.34323E+17,America/Denver
7.34323E+17,America/Denver
7.34323E+17,America/Denver
2.59961E+18,America/Denver
2.59961E+18,America/Denver
2.59961E+18,America/Denver
2.59961E+18,America/Denver
2.59961E+18,America/Denver
2.59961E+18,America/Denver
2.59961E+18,America/Denver
3.38932E+18,America/Denver
3.38932E+18,America/Denver
3.38932E+18,America/Denver
3.38932E+18,America/Denver
3.38932E+18,America/Denver
3.38932E+18,America/Denver
3.49733E+18,America/Denver
3.49733E+18,America/Denver
3.49733E+18,America/Denver
5.21203E+18,America/Denver
5.21203E+18,America/Denver
5.21203E+18,America/Denver
5.21203E+18,America/Denver
5.21203E+18,America/Denver
5.21203E+18,America/Denver
5.3117E+18,America/Denver
5.3117E+18,America/Denver
5.3117E+18,America/Denver
5.3117E+18,America/Denver
5.3117E+18,America/Denver
5.3117E+18,America/Denver
5.3117E+18,America/Denver
8.09138E+18,America/Denver
8.09138E+18,America/Denver
8.09138E+18,America/Denver
8.09138E+18,America/Denver
8.09138E+18,America/Denver
8.09138E+18,America/Denver
8.09138E+18,America/Denver
8.59708E+18,America/Denver
9.11102E+18,America/Denver
9.11102E+18,America/Denver
9.11102E+18,America/Denver
9.11102E+18,America/Denver
9.11102E+18,America/Denver
9.11102E+18,America/Denver
5.07264E+18,America/Denver
5.07264E+18,America/Denver
5.07264E+18,America/Denver
5.07264E+18,America/Denver
6.31773E+18,America/Denver
5.29218E+18,America/Denver
5.29218E+18,America/Denver
5.29218E+18,America/Denver
5.29218E+18,America/Denver
5.29218E+18,America/Denver
4.49723E+18,America/Denver
4.49723E+18,America/Denver
4.49723E+18,America/Denver
4.49723E+18,America/Denver
4.49723E+18,America/Denver
4.49723E+18,America/Denver
4.49723E+18,America/Denver
6.89445E+18,America/Denver
8.40066E+18,America/Denver
8.40066E+18,America/Denver
8.40066E+18,America/Denver
8.40066E+18,America/Denver
8.40066E+18,America/Denver
8.40066E+18,America/Denver
8.40066E+18,America/Denver
7.33388E+18,America/Denver
7.33388E+18,America/Denver
7.33388E+18,America/Denver
7.33388E+18,America/Denver
7.33388E+18,America/Denver
7.33388E+18,America/Denver
7.33388E+18,America/Denver
3.65467E+18,America/Denver
3.65467E+18,America/Denver
3.65467E+18,America/Denver
3.65467E+18,America/Denver
3.65467E+18,America/Denver
3.65467E+18,America/Denver
5.69954E+18,America/Denver
5.69954E+18,America/Denver
5.69954E+18,America/Denver
5.69954E+18,America/Denver
5.69954E+18,America/Denver
5.69954E+18,America/Denver
8.1961E+18,America/Denver
8.1961E+18,America/Denver
8.1961E+18,America/Denver
8.1961E+18,America/Denver
8.1961E+18,America/Denver
3.73277E+18,America/Denver
3.73277E+18,America/Denver
3.73277E+18,America/Denver
3.73277E+18,America/Denver
3.73277E+18,America/Denver
3.73277E+18,America/Denver
7.73864E+18,America/Denver
7.73864E+18,America/Denver
7.73864E+18,America/Denver
7.73864E+18,America/Denver
7.73864E+18,America/Denver
7.73864E+18,America/Denver
7.73864E+18,America/Denver
7.98982E+18,America/Denver
7.98982E+18,America/Denver
7.98982E+18,America/Denver
7.98982E+18,America/Denver
7.98982E+18,America/Denver
7.98982E+18,America/Denver
5.1539E+18,America/Denver
3.30942E+18,America/Denver
7.86719E+18,America/Denver
7.86719E+18,America/Denver
7.86719E+18,America/Denver
7.86719E+18,America/Denver
7.86719E+18,America/Denver
7.86719E+18,America/Denver
7.86719E+18,America/Denver
6.08065E+17,America/Denver
6.08065E+17,America/Denver
6.08065E+17,America/Denver
6.08065E+17,America/Denver
6.08065E+17,America/Denver
6.08065E+17,America/Denver
6.08065E+17,America/Denver
7.52664E+18,America/Denver
7.52664E+18,America/Denver
7.52664E+18,America/Denver
7.52664E+18,America/Denver
7.52664E+18,America/Denver
2.06917E+18,America/Denver
2.06917E+18,America/Denver
2.06917E+18,America/Denver
2.06917E+18,America/Denver
2.06917E+18,America/Denver
2.06917E+18,America/Denver
2.06917E+18,America/Denver
2.28835E+18,America/Denver
2.28835E+18,America/Denver
2.28835E+18,America/Denver
2.28835E+18,America/Denver
2.28835E+18,America/Denver
2.28835E+18,America/Denver
9.07459E+18,America/Denver
9.07459E+18,America/Denver
3.07252E+17,America/Denver
3.07252E+17,America/Denver
3.07252E+17,America/Denver
3.07252E+17,America/Denver
3.07252E+17,America/Denver
3.07252E+17,America/Denver
1.99643E+18,America/Denver
1.99643E+18,America/Denver
1.99643E+18,America/Denver
1.99643E+18,America/Denver
1.99643E+18,America/Denver
5.81218E+18,America/Denver
5.81218E+18,America/Denver
5.81218E+18,America/Denver
5.81218E+18,America/Denver
5.81218E+18,America/Denver
5.81218E+18,America/Denver
5.81218E+18,America/Denver
3.95525E+18,America/Denver
3.95525E+18,America/Denver
3.95525E+18,America/Denver
3.95525E+18,America/Denver
3.95525E+18,America/Denver
3.95525E+18,America/Denver
2.98215E+17,America/Denver
2.98215E+17,America/Denver
2.98215E+17,America/Denver
2.98215E+17,America/Denver
2.98215E+17,America/Denver
2.98215E+17,America/Denver
2.98215E+17,America/Denver
4.86008E+18,America/Denver
4.86008E+18,America/Denver
4.86008E+18,America/Denver
4.86008E+18,America/Denver
4.86008E+18,America/Denver
4.86008E+18,America/Denver
4.86008E+18,America/Denver
4.71329E+18,America/Denver
4.71329E+18,America/Denver
4.71329E+18,America/Denver
4.71329E+18,America/Denver
4.60022E+18,America/Denver
4.60022E+18,America/Denver
4.60022E+18,America/Denver
4.60022E+18,America/Denver
4.60022E+18,America/Denver
4.60022E+18,America/Denver
4.60022E+18,America/Denver
3.50256E+18,America/Denver
3.50256E+18,America/Denver
3.50256E+18,America/Denver
3.50256E+18,America/Denver
3.50256E+18,America/Denver
3.50256E+18,America/Denver
6.08367E+18,America/Denver
6.08367E+18,America/Denver
6.08367E+18,America/Denver
6.08367E+18,America/Denver
6.08367E+18,America/Denver
4.21388E+18,America/Denver
4.21388E+18,America/Denver
4.21388E+18,America/Denver
4.21388E+18,America/Denver
4.21388E+18,America/Denver
4.21388E+18,America/Denver
6.9165E+18,America/Denver
6.9165E+18,America/Denver
6.9165E+18,America/Denver
6.9165E+18,America/Denver
6.9165E+18,America/Denver
6.9165E+18,America/Denver
4.59741E+18,America/Denver
4.59741E+18,America/Denver
4.59741E+18,America/Denver
4.59741E+18,America/Denver
4.59741E+18,America/Denver
4.59741E+18,America/Denver
4.59741E+18,America/Denver
8.91358E+18,America/Denver
8.91358E+18,America/Denver
8.91358E+18,America/Denver
8.91358E+18,America/Denver
8.91358E+18,America/Denver
2.29756E+17,America/Denver
2.29756E+17,America/Denver
2.29756E+17,America/Denver
2.29756E+17,America/Denver
2.29756E+17,America/Denver
2.29756E+17,America/Denver
2.29756E+17,America/Denver
2.07426E+18,America/Denver
2.07426E+18,America/Denver
2.07426E+18,America/Denver
2.07426E+18,America/Denver
2.07426E+18,America/Denver
2.07426E+18,America/Denver
2.07426E+18,America/Denver
7.08923E+18,America/Denver
7.08923E+18,America/Denver
7.08923E+18,America/Denver
7.08923E+18,America/Denver
7.08923E+18,America/Denver
6.16559E+18,America/Denver
6.16559E+18,America/Denver
6.16559E+18,America/Denver
6.16559E+18,America/Denver
6.16559E+18,America/Denver
6.16559E+18,America/Denver
6.16559E+18,America/Denver
1.26331E+18,America/Denver
1.26331E+18,America/Denver
1.26331E+18,America/Denver
1.26331E+18,America/Denver
1.26331E+18,America/Denver
1.26331E+18,America/Denver
1.26331E+18,America/Denver
1.05388E+18,America/Denver
1.05388E+18,America/Denver
1.05388E+18,America/Denver
1.05388E+18,America/Denver
1.05388E+18,America/Denver
8.9819E+17,America/Denver
8.9819E+17,America/Denver
8.9819E+17,America/Denver
8.9819E+17,America/Denver
8.9819E+17,America/Denver
8.9819E+17,America/Denver
1.8759E+18,America/Denver
1.8759E+18,America/Denver
1.8759E+18,America/Denver
1.8759E+18,America/Denver
4.73771E+18,America/Denver
4.73771E+18,America/Denver
4.73771E+18,America/Denver
4.73771E+18,America/Denver
4.73771E+18,America/Denver
4.73771E+18,America/Denver
4.73771E+18,America/Denver
3.12424E+18,America/Denver
3.12424E+18,America/Denver
3.12424E+18,America/Denver
3.12424E+18,America/Denver
3.12424E+18,America/Denver
7.99693E+18,America/Denver
7.99693E+18,America/Denver
7.99693E+18,America/Denver
7.99693E+18,America/Denver
7.99693E+18,America/Denver
3.8053E+18,America/Denver
1.99104E+18,America/Denver
1.99104E+18,America/Denver
1.99104E+18,America/Denver
1.99104E+18,America/Denver
1.99104E+18,America/Denver
3.59231E+18,America/Denver
5.3384E+18,America/Denver
5.3384E+18,America/Denver
5.3384E+18,America/Denver
5.3384E+18,America/Denver
5.3384E+18,America/Denver
5.3384E+18,America/Denver
5.3384E+18,America/Denver
6.48943E+18,America/Denver
5.3752E+18,America/Denver
6.45887E+18,America/Denver
6.45887E+18,America/Denver
6.45887E+18,America/Denver
6.45887E+18,America/Denver
6.45887E+18,America/Denver
6.45887E+18,America/Denver
6.45887E+18,America/Denver
2.97045E+18,America/Denver
8.64893E+18,America/Denver
8.64893E+18,America/Denver
8.64893E+18,America/Denver
8.64893E+18,America/Denver
8.49475E+18,America/Denver
2.31335E+17,America/Denver
2.31335E+17,America/Denver
2.31335E+17,America/Denver
2.31335E+17,America/Denver
2.31335E+17,America/Denver
2.31335E+17,America/Denver
2.31335E+17,America/Denver
9.20168E+18,America/Denver
9.20168E+18,America/Denver
9.20168E+18,America/Denver
9.20168E+18,America/Denver
9.20168E+18,America/Denver
9.20168E+18,America/Denver
6.11007E+18,America/Denver
6.11007E+18,America/Denver
6.11007E+18,America/Denver
6.11007E+18,America/Denver
6.11007E+18,America/Denver
6.11007E+18,America/Denver
4.36997E+18,America/Denver
7.79399E+18,America/Denver
7.79399E+18,America/Denver
7.79399E+18,America/Denver
7.79399E+18,America/Denver
7.79399E+18,America/Denver
7.79399E+18,America/Denver
7.79399E+18,America/Denver
5.5317E+18,America/Denver
5.5317E+18,America/Denver
3.80869E+18,America/Denver
1.67483E+18,America/Denver
1.67483E+18,America/Denver
1.67483E+18,America/Denver
1.67483E+18,America/Denver
1.67483E+18,America/Denver
6.61111E+18,America/Denver
6.61111E+18,America/Denver
8.43957E+18,America/Denver
8.43957E+18,America/Denver
8.43957E+18,America/Denver
8.43957E+18,America/Denver
8.43957E+18,America/Denver
8.43957E+18,America/Denver
2.09325E+18,America/Denver
2.09325E+18,America/Denver
2.09325E+18,America/Denver
2.09325E+18,America/Denver
2.09325E+18,America/Denver
2.09325E+18,America/Denver
2.09325E+18,America/Denver
8.99049E+18,America/Denver
8.99049E+18,America/Denver
8.99049E+18,America/Denver
8.99049E+18,America/Denver
8.99049E+18,America/Denver
8.99049E+18,America/Denver
3.52708E+18,America/Denver
3.52708E+18,America/Denver
3.52708E+18,America/Denver
3.52708E+18,America/Denver
3.52708E+18,America/Denver
3.52708E+18,America/Denver
7.64184E+18,America/Denver
7.64184E+18,America/Denver
7.64184E+18,America/Denver
7.64184E+18,America/Denver
7.64184E+18,America/Denver
1.5414E+18,America/Denver
1.5414E+18,America/Denver
1.5414E+18,America/Denver
1.5414E+18,America/Denver
1.5414E+18,America/Denver
2.93258E+18,America/Denver
2.93258E+18,America/Denver
2.93258E+18,America/Denver
2.93258E+18,America/Denver
2.93258E+18,America/Denver
2.93258E+18,America/Denver
2.93258E+18,America/Denver
5.94082E+18,America/Denver
5.94082E+18,America/Denver
5.94082E+18,America/Denver
5.94082E+18,America/Denver
5.94082E+18,America/Denver
5.85671E+18,America/Denver
4.89746E+18,America/Denver
4.89746E+18,America/Denver
4.89746E+18,America/Denver
6.49339E+18,America/Denver
6.49339E+18,America/Denver
6.49339E+18,America/Denver
6.49339E+18,America/Denver
6.49339E+18,America/Denver
6.49339E+18,America/Denver
7.92471E+18,America/Denver
1.4378E+18,America/Denver
6.97566E+18,America/Denver
6.97566E+18,America/Denver
1.34528E+18,America/Denver
1.34528E+18,America/Denver
1.34528E+18,America/Denver
1.34528E+18,America/Denver
1.34528E+18,America/Denver
2.71661E+18,America/Denver
2.71661E+18,America/Denver
1.85905E+18,America/Denver
1.85905E+18,America/Denver
1.85905E+18,America/Denver
1.85905E+18,America/Denver
1.85905E+18,America/Denver
8.74133E+18,America/Denver
8.74133E+18,America/Denver
8.74133E+18,America/Denver
8.74133E+18,America/Denver
8.74133E+18,America/Denver
8.74133E+18,America/Denver
8.74133E+18,America/Denver
9.05788E+18,America/Denver
9.05788E+18,America/Denver
9.05788E+18,America/Denver
9.05788E+18,America/Denver
9.05788E+18,America/Denver
6.33528E+18,America/Denver
6.33528E+18,America/Denver
6.33528E+18,America/Denver
6.33528E+18,America/Denver
6.33528E+18,America/Denver
7.75393E+18,America/Denver
7.75393E+18,America/Denver
4.46544E+17,America/Denver
4.46544E+17,America/Denver
4.46544E+17,America/Denver
4.46544E+17,America/Denver
4.46544E+17,America/Denver
4.46544E+17,America/Denver
4.46544E+17,America/Denver
7.33363E+18,America/Denver
7.33363E+18,America/Denver
7.33363E+18,America/Denver
7.33363E+18,America/Denver
7.33363E+18,America/Denver
7.33363E+18,America/Denver
7.33363E+18,America/Denver
8.47691E+18,America/Denver
8.47691E+18,America/Denver
8.47691E+18,America/Denver
8.47691E+18,America/Denver
8.47691E+18,America/Denver
8.47691E+18,America/Denver
1.20074E+18,America/Denver
1.20074E+18,America/Denver
1.20074E+18,America/Denver
1.20074E+18,America/Denver
1.20074E+18,America/Denver
1.20074E+18,America/Denver
3.50365E+18,America/Denver
3.50365E+18,America/Denver
3.50365E+18,America/Denver
8.96632E+17,America/Denver
8.96632E+17,America/Denver
8.96632E+17,America/Denver
8.96632E+17,America/Denver
8.96632E+17,America/Denver
8.96632E+17,America/Denver
8.96632E+17,America/Denver
2.68805E+18,America/Denver
2.68805E+18,America/Denver
2.68805E+18,America/Denver
2.68805E+18,America/Denver
2.68805E+18,America/Denver
2.68805E+18,America/Denver
2.68805E+18,America/Denver
7.8836E+17,America/Denver
7.8836E+17,America/Denver
7.8836E+17,America/Denver
7.8836E+17,America/Denver
7.8836E+17,America/Denver
4.37006E+18,America/Denver
4.37006E+18,America/Denver
4.37006E+18,America/Denver
4.37006E+18,America/Denver
4.37006E+18,America/Denver
4.37006E+18,America/Denver
4.37006E+18,America/Denver
5.92742E+18,America/Denver
5.92742E+18,America/Denver
5.92742E+18,America/Denver
5.92742E+18,America/Denver
5.92742E+18,America/Denver
5.92742E+18,America/Denver
5.92742E+18,America/Denver
8.5806E+18,America/Denver
8.5806E+18,America/Denver
8.5806E+18,America/Denver
8.5806E+18,America/Denver
8.5806E+18,America/Denver
8.5806E+18,America/Denver
8.5806E+18,America/Denver
3.21787E+18,America/Denver
3.21787E+18,America/Denver
3.21787E+18,America/Denver
3.21787E+18,America/Denver
3.21787E+18,America/Denver
3.21787E+18,America/Denver
3.21787E+18,America/Denver
1.68241E+18,America/Denver
1.68241E+18,America/Denver
1.68241E+18,America/Denver
1.68241E+18,America/Denver
1.68241E+18,America/Denver
1.68241E+18,America/Denver
1.68241E+18,America/Denver
6.68645E+18,America/Denver
5.70171E+18,America/Denver
5.70171E+18,America/Denver
5.70171E+18,America/Denver
5.70171E+18,America/Denver
5.70171E+18,America/Denver
5.70171E+18,America/Denver
5.70171E+18,America/Denver
4.75198E+18,America/Denver
4.75198E+18,America/Denver
4.75198E+18,America/Denver
4.75198E+18,America/Denver
8.79248E+18,America/Denver
8.79248E+18,America/Denver
4.18434E+18,America/Denver
4.18434E+18,America/Denver
4.18434E+18,America/Denver
4.18434E+18,America/Denver
4.18434E+18,America/Denver
8.94784E+18,America/Denver
8.94784E+18,America/Denver
8.94784E+18,America/Denver
8.94784E+18,America/Denver
8.94784E+18,America/Denver
6.55897E+18,America/Denver
6.55897E+18,America/Denver
6.55897E+18,America/Denver
1.2809E+18,America/Denver
1.2809E+18,America/Denver
1.2809E+18,America/Denver
1.2809E+18,America/Denver
1.2809E+18,America/Denver
5.18175E+18,America/Denver
5.18175E+18,America/Denver
5.18175E+18,America/Denver
5.18175E+18,America/Denver
5.18175E+18,America/Denver
5.18175E+18,America/Denver
5.18175E+18,America/Denver
3.28349E+18,America/Denver
3.28349E+18,America/Denver
3.28349E+18,America/Denver
3.28349E+18,America/Denver
3.28349E+18,America/Denver
5.98384E+18,America/Denver
5.98384E+18,America/Denver
5.98384E+18,America/Denver
5.98384E+18,America/Denver
5.98384E+18,America/Denver
5.98384E+18,America/Denver
5.98384E+18,America/Denver
9.42318E+17,America/Denver
9.42318E+17,America/Denver
3.4763E+18,America/Denver
3.4763E+18,America/Denver
3.4763E+18,America/Denver
3.4763E+18,America/Denver
3.4763E+18,America/Denver
3.4763E+18,America/Denver
3.4763E+18,America/Denver
7.82857E+18,America/Denver
7.82857E+18,America/Denver
7.82857E+18,America/Denver
7.82857E+18,America/Denver
7.82857E+18,America/Denver
7.82857E+18,America/Denver
7.82857E+18,America/Denver
7.40565E+18,America/Denver
7.40565E+18,America/Denver
7.40565E+18,America/Denver
